time,xrsa_flux,xrsb_flux,status,flare_class
2022-12-23 18:56:00,3.1609446e-08,1.0677106e-06,EVENT_PEAK,C1.0
2022-12-23 19:17:00,7.777979e-09,8.781927e-07,EVENT_END,nan
2022-12-23 20:23:00,1.5056637e-09,6.997711e-07,POST_EVENT,nan
2022-12-23 23:08:00,5.3573173e-09,7.9092155e-07,EVENT_START,nan
2022-12-23 23:22:00,5.565025e-08,1.5867945e-06,EVENT_PEAK,C1.5
2022-12-23 23:50:00,2.2284434e-08,1.1423218e-06,EVENT_END,nan
2022-12-24 00:09:00,3.9948804e-09,7.910761e-07,POST_EVENT,nan
2022-12-24 00:20:00,7.462863e-09,8.1315784e-07,EVENT_START,nan
2022-12-24 00:28:00,4.3358643e-08,1.2950176e-06,EVENT_PEAK,C1.2
2022-12-24 00:35:00,1.0814268e-08,1.0081584e-06,EVENT_END,nan
2022-12-24 00:53:00,5.3791243e-09,8.005578e-07,POST_EVENT,nan
2022-12-24 04:08:00,2.3999895e-08,1.0553534e-06,EVENT_START,nan
2022-12-24 04:14:00,4.1596647e-07,4.053096e-06,EVENT_PEAK,C4.0
2022-12-24 04:20:00,8.321315e-08,2.0851264e-06,EVENT_END,nan
2022-12-24 05:01:00,2.0797147e-08,9.584037e-07,POST_EVENT,nan
2022-12-24 06:56:00,2.1623645e-08,7.2105206e-07,EVENT_START,nan
2022-12-24 07:13:00,3.650374e-08,1.1066691e-06,EVENT_PEAK,C1.1
2022-12-24 07:30:00,1.525898e-08,9.4380584e-07,EVENT_START,nan
2022-12-24 07:38:00,2.6524386e-08,1.0134701e-06,EVENT_PEAK,C1.0
2022-12-24 07:42:00,2.27482e-08,9.626378e-07,EVENT_END,nan
2022-12-24 07:44:00,1.8277444e-08,9.416461e-07,POST_EVENT,nan
2022-12-24 08:03:00,1.961788e-08,8.4401444e-07,EVENT_START,nan
2022-12-24 08:11:00,1.7550045e-07,2.2125914e-06,EVENT_PEAK,C2.2
2022-12-24 08:18:00,4.2015767e-08,1.3112725e-06,EVENT_END,nan
2022-12-24 08:26:00,1.0816956e-08,7.7593614e-07,POST_EVENT,nan
2022-12-24 12:23:00,8.769308e-09,7.6730225e-07,EVENT_START,nan
2022-12-24 12:29:00,3.1280557e-08,1.0341304e-06,EVENT_PEAK,C1.0
2022-12-24 12:41:00,1.3665715e-08,8.598183e-07,EVENT_END,nan
2022-12-24 13:04:00,9.606086e-09,7.498313e-07,POST_EVENT,nan
2022-12-24 13:45:00,1.1389872e-08,7.273872e-07,EVENT_START,nan
2022-12-24 13:56:00,1.6800692e-07,1.9821168e-06,EVENT_PEAK,C1.9
2022-12-24 14:00:00,1.3330477e-08,8.105104e-07,EVENT_END,nan
2022-12-24 14:08:00,9.584744e-09,7.185728e-07,POST_EVENT,nan
2022-12-24 23:14:00,2.6239872e-08,1.4090124e-06,EVENT_START,nan
2022-12-24 23:22:00,1.2209844e-07,2.2066959e-06,EVENT_PEAK,C2.2
2022-12-24 23:35:00,4.486487e-08,1.7756242e-06,EVENT_END,nan
2022-12-24 23:43:00,2.9071186e-08,1.5572613e-06,EVENT_START,nan
2022-12-24 23:50:00,1.8558066e-07,2.7737553e-06,EVENT_PEAK,C2.7
2022-12-25 00:28:00,3.917533e-08,1.524524e-06,EVENT_START,nan
2022-12-25 00:38:00,1.1291083e-07,2.3545592e-06,EVENT_PEAK,C2.3
2022-12-25 00:45:00,6.0277436e-08,2.2140182e-06,EVENT_START,nan
2022-12-25 00:52:00,1.8193059e-07,3.686578e-06,EVENT_PEAK,C3.6
2022-12-25 00:58:00,7.3380356e-08,2.7967135e-06,EVENT_END,nan
2022-12-25 01:09:00,5.129556e-08,2.1817402e-06,POST_EVENT,nan
2022-12-25 06:06:00,2.2615406e-08,1.1400497e-06,EVENT_START,nan
2022-12-25 06:17:00,1.4217308e-07,2.4241779e-06,EVENT_PEAK,C2.4
2022-12-25 06:27:00,4.8611664e-08,1.6493908e-06,EVENT_END,nan
2022-12-25 06:54:00,2.3912028e-08,1.1483086e-06,EVENT_START,nan
2022-12-25 07:01:00,9.251586e-07,7.785781e-06,EVENT_PEAK,C7.7
2022-12-25 07:07:00,2.6467052e-07,3.9864567e-06,EVENT_END,nan
2022-12-25 07:17:00,2.0719456e-08,1.1144654e-06,POST_EVENT,nan
2022-12-25 16:04:00,1.399559e-08,9.813842e-07,EVENT_START,nan
2022-12-25 16:10:00,5.8188856e-08,1.4896623e-06,EVENT_PEAK,C1.4
2022-12-25 16:16:00,2.5110914e-08,1.1658561e-06,EVENT_END,nan
2022-12-25 18:30:00,7.465068e-09,1.0448524e-06,EVENT_START,nan
2022-12-25 18:40:00,1.8548404e-07,2.924666e-06,EVENT_PEAK,C2.9
2022-12-25 18:46:00,3.865292e-08,1.7480965e-06,EVENT_END,nan
2022-12-25 20:32:00,1e-09,1.0290457e-06,POST_EVENT,nan
2022-12-25 21:50:00,1e-09,1.0917954e-06,EVENT_START,nan
2022-12-25 21:56:00,1.5374677e-07,2.2559261e-06,EVENT_PEAK,C2.2
2022-12-25 22:01:00,1.0944046e-08,1.5218393e-06,EVENT_END,nan
2022-12-26 01:37:00,1e-09,1.4324024e-06,EVENT_START,nan
2022-12-26 01:40:00,1.4727588e-07,2.4850156e-06,EVENT_PEAK,C2.4
2022-12-26 01:44:00,2.3534911e-08,1.5796988e-06,EVENT_END,nan
2022-12-26 02:40:00,9.716831e-09,1.3949583e-06,POST_EVENT,nan
2022-12-26 05:25:00,1.4717053e-08,1.2385576e-06,EVENT_START,nan
2022-12-26 05:27:00,2.4842106e-07,2.5368042e-06,EVENT_PEAK,C2.5
2022-12-26 05:31:00,2.074983e-08,1.4345255e-06,EVENT_END,nan
2022-12-26 06:12:00,2.6500715e-08,1.4195059e-06,EVENT_START,nan
2022-12-26 06:22:00,1.2893247e-07,2.5765876e-06,EVENT_PEAK,C2.5
2022-12-26 06:33:00,5.118872e-08,1.9013003e-06,EVENT_END,nan
2022-12-26 06:51:00,2.913677e-08,1.4194653e-06,POST_EVENT,nan
2022-12-26 08:04:00,3.3432393e-08,1.3830933e-06,EVENT_START,nan
2022-12-26 08:14:00,2.2709591e-07,2.8744632e-06,EVENT_PEAK,C2.8
2022-12-26 08:20:00,7.4971595e-08,1.912233e-06,EVENT_END,nan
2022-12-26 08:32:00,2.6016677e-08,1.4446103e-06,POST_EVENT,nan
2022-12-26 08:54:00,2.8884843e-08,1.4329306e-06,EVENT_START,nan
2022-12-26 09:02:00,1.2958598e-07,2.4303595e-06,EVENT_PEAK,C2.4
2022-12-26 09:15:00,5.9392136e-08,1.8686185e-06,EVENT_END,nan
2022-12-26 09:38:00,3.3165005e-08,1.4374499e-06,POST_EVENT,nan
2022-12-26 09:53:00,5.221254e-08,1.6954006e-06,EVENT_START,nan
2022-12-26 10:02:00,2.1006592e-07,2.9267042e-06,EVENT_PEAK,C2.9
2022-12-26 10:07:00,8.019222e-08,2.0797293e-06,EVENT_END,nan
2022-12-26 10:18:00,4.3957048e-08,1.6575076e-06,POST_EVENT,nan
2022-12-26 11:14:00,1.7316754e-08,1.2923468e-06,EVENT_START,nan
2022-12-26 11:21:00,7.518703e-08,1.803049e-06,EVENT_PEAK,C1.8
2022-12-26 11:35:00,2.1666843e-08,1.4714685e-06,EVENT_END,nan
2022-12-26 12:09:00,1.1939868e-08,1.2639151e-06,POST_EVENT,nan
2022-12-26 12:22:00,2.0718051e-08,1.381501e-06,EVENT_START,nan
2022-12-26 12:31:00,3.1167698e-07,3.6816784e-06,EVENT_PEAK,C3.6
2022-12-26 12:35:00,3.2023998e-08,1.7138623e-06,EVENT_END,nan
2022-12-26 12:42:00,2.0515385e-08,1.4255005e-06,POST_EVENT,nan
2022-12-26 13:41:00,4.1306812e-08,1.9821184e-06,EVENT_START,nan
2022-12-26 13:48:00,2.1444214e-07,3.3962199e-06,EVENT_PEAK,C3.3
2022-12-26 13:52:00,1.0708461e-07,2.5734048e-06,EVENT_END,nan
2022-12-26 14:09:00,3.6989615e-08,1.9255576e-06,POST_EVENT,nan
2022-12-26 15:38:00,2.6880606e-08,1.6180206e-06,EVENT_START,nan
2022-12-26 15:44:00,1.6366565e-07,2.8051406e-06,EVENT_PEAK,C2.8
2022-12-26 15:48:00,5.4645245e-08,1.981064e-06,EVENT_END,nan
2022-12-26 15:55:00,2.7616489e-08,1.5982766e-06,POST_EVENT,nan
2022-12-26 16:51:00,4.7853984e-08,1.9736797e-06,EVENT_START,nan
2022-12-26 16:58:00,3.5066378e-07,4.438533e-06,EVENT_PEAK,C4.4
2022-12-26 17:02:00,9.842922e-08,2.8171987e-06,EVENT_END,nan
2022-12-26 17:20:00,3.8929645e-08,1.9416354e-06,POST_EVENT,nan
2022-12-26 17:46:00,2.5530246e-08,1.723327e-06,EVENT_START,nan
2022-12-26 17:54:00,1.4267953e-07,2.668862e-06,EVENT_PEAK,C2.6
2022-12-26 18:01:00,3.9674582e-08,1.9483311e-06,EVENT_END,nan
2022-12-26 18:04:00,2.1281755e-08,1.7245001e-06,POST_EVENT,nan
2022-12-26 19:42:00,1.0886798e-07,2.391004e-06,EVENT_START,nan
2022-12-26 19:51:00,5.9480084e-07,6.0126927e-06,EVENT_PEAK,C6.0
2022-12-26 19:57:00,2.2318875e-07,4.131377e-06,EVENT_END,nan
2022-12-26 20:15:00,7.181273e-08,2.507599e-06,POST_EVENT,nan
2022-12-26 20:47:00,2.3890648e-08,1.6725061e-06,EVENT_START,nan
2022-12-26 21:01:00,3.324304e-07,4.0007276e-06,EVENT_PEAK,C4.0
2022-12-26 21:20:00,8.739391e-08,2.6685811e-06,EVENT_END,nan
2022-12-26 21:42:00,6.032856e-08,2.1024666e-06,EVENT_START,nan
2022-12-26 21:48:00,4.0433127e-07,4.0851455e-06,EVENT_PEAK,C4.0
2022-12-26 21:52:00,9.044403e-08,2.5254003e-06,EVENT_END,nan
2022-12-26 21:55:00,4.6225846e-08,2.0279265e-06,POST_EVENT,nan
2022-12-26 22:16:00,3.752044e-08,1.7861174e-06,EVENT_START,nan
2022-12-26 22:27:00,2.0554339e-07,3.3594067e-06,EVENT_PEAK,C3.3
2022-12-26 22:37:00,3.335883e-07,3.8857675e-06,EVENT_PEAK,C3.8
2022-12-26 22:42:00,1.4790098e-07,3.068512e-06,EVENT_END,nan
2022-12-26 22:57:00,6.8540274e-08,2.3983077e-06,POST_EVENT,nan
2022-12-26 23:13:00,1.2912928e-07,2.8973031e-06,EVENT_START,nan
2022-12-26 23:24:00,2.6605687e-07,4.301217e-06,EVENT_PEAK,C4.3
2022-12-26 23:38:00,1.4144047e-07,3.4561315e-06,EVENT_END,nan
2022-12-27 00:32:00,1.3533108e-07,2.8520656e-06,EVENT_START,nan
2022-12-27 00:44:00,6.4270654e-07,6.443812e-06,EVENT_PEAK,C6.4
2022-12-27 00:46:00,5.0732837e-07,5.9192125e-06,EVENT_START,nan
2022-12-27 00:54:00,3.126927e-06,2.045217e-05,EVENT_PEAK,M2.0
2022-12-27 01:00:00,8.949879e-07,1.1079426e-05,EVENT_END,nan
2022-12-27 01:06:00,2.8095548e-07,5.756014e-06,POST_EVENT,nan
2022-12-27 02:39:00,1.0444518e-07,2.661196e-06,EVENT_START,nan
2022-12-27 02:47:00,4.6773692e-07,4.881516e-06,EVENT_PEAK,C4.8
2022-12-27 02:54:00,2.47959e-07,3.828048e-06,EVENT_START,nan
2022-12-27 03:00:00,4.6377124e-07,5.277439e-06,EVENT_PEAK,C5.2
2022-12-27 03:15:00,3.869543e-07,5.213947e-06,EVENT_START,nan
2022-12-27 03:20:00,5.1883586e-07,6.187272e-06,EVENT_PEAK,C6.1
2022-12-27 03:26:00,3.3222287e-07,5.284858e-06,EVENT_END,nan
2022-12-27 03:27:00,2.9230713e-07,5.0295794e-06,POST_EVENT,nan
2022-12-27 04:19:00,4.8461967e-08,1.8779836e-06,EVENT_START,nan
2022-12-27 04:28:00,2.6558854e-07,3.364736e-06,EVENT_PEAK,C3.3
2022-12-27 04:42:00,1.2795574e-07,2.848754e-06,EVENT_START,nan
2022-12-27 04:45:00,1.7134617e-07,3.119888e-06,EVENT_PEAK,C3.1
2022-12-27 04:49:00,1.1920109e-07,2.7727347e-06,EVENT_END,nan
2022-12-27 04:50:00,1.05624494e-07,2.666011e-06,POST_EVENT,nan
2022-12-27 05:18:00,4.107704e-08,1.7246982e-06,EVENT_START,nan
2022-12-27 05:25:00,1.4271873e-07,2.5406857e-06,EVENT_PEAK,C2.5
2022-12-27 05:30:00,6.0665165e-08,1.945319e-06,EVENT_END,nan
2022-12-27 07:06:00,4.8243045e-08,1.9401725e-06,EVENT_START,nan
2022-12-27 07:12:00,4.8774194e-07,4.579268e-06,EVENT_PEAK,C4.5
2022-12-27 07:25:00,1.2331294e-07,3.0770698e-06,EVENT_END,nan
2022-12-27 08:02:00,9.563059e-08,2.6468883e-06,EVENT_START,nan
2022-12-27 08:15:00,1.1528901e-06,1.0536087e-05,EVENT_PEAK,M1.0
2022-12-27 08:35:00,3.165301e-07,6.0328784e-06,EVENT_END,nan
2022-12-27 08:56:00,4.9783146e-08,2.534882e-06,POST_EVENT,nan
2022-12-27 09:11:00,4.667478e-08,2.2428178e-06,EVENT_START,nan
2022-12-27 09:21:00,2.6194257e-07,4.2404704e-06,EVENT_PEAK,C4.2
2022-12-27 09:33:00,9.64918e-08,3.1635732e-06,EVENT_END,nan
2022-12-27 10:01:00,3.8461916e-08,2.2111092e-06,POST_EVENT,nan
2022-12-27 12:47:00,3.304983e-08,1.6107779e-06,EVENT_START,nan
2022-12-27 12:56:00,3.047598e-07,3.4113905e-06,EVENT_PEAK,C3.4
2022-12-27 13:00:00,7.952612e-08,2.2955562e-06,EVENT_END,nan
2022-12-27 13:05:00,2.8510584e-08,1.7424269e-06,POST_EVENT,nan
2022-12-27 16:15:00,1.866966e-08,1.4732395e-06,EVENT_START,nan
2022-12-27 16:26:00,1.7515331e-06,1.201179e-05,EVENT_PEAK,M1.2
2022-12-27 16:34:00,2.8017604e-07,5.5129444e-06,EVENT_END,nan
2022-12-27 17:03:00,1.2660846e-08,1.5519382e-06,POST_EVENT,nan
2022-12-27 17:12:00,8.80762e-09,1.3714455e-06,EVENT_START,nan
2022-12-27 17:30:00,4.5482096e-07,4.781762e-06,EVENT_PEAK,C4.7
2022-12-27 17:55:00,1.3278371e-07,3.0230815e-06,EVENT_END,nan
2022-12-27 19:35:00,1.5370423e-08,1.4176237e-06,EVENT_START,nan
2022-12-27 19:59:00,1.5167987e-07,3.0330614e-06,EVENT_PEAK,C3.0
2022-12-27 20:08:00,1.17507774e-07,2.8107345e-06,EVENT_START,nan
2022-12-27 20:16:00,3.134488e-07,4.5338393e-06,EVENT_PEAK,C4.5
2022-12-27 20:21:00,9.995996e-08,3.189867e-06,EVENT_END,nan
2022-12-27 20:26:00,7.395158e-08,2.7665508e-06,POST_EVENT,nan
2022-12-27 20:34:00,4.0484892e-08,2.3075768e-06,EVENT_START,nan
2022-12-27 20:37:00,2.6874562e-07,4.0046475e-06,EVENT_PEAK,C4.0
2022-12-27 20:42:00,1.0212404e-07,3.0610777e-06,EVENT_END,nan
2022-12-27 21:13:00,3.3763964e-08,2.3038901e-06,POST_EVENT,nan
2022-12-27 21:44:00,1.2723904e-08,1.745283e-06,EVENT_START,nan
2022-12-27 21:48:00,1.6987295e-07,2.7734905e-06,EVENT_PEAK,C2.7
2022-12-27 21:52:00,3.911557e-08,1.935152e-06,EVENT_END,nan
2022-12-27 21:59:00,1.2223931e-08,1.6730158e-06,POST_EVENT,nan
2022-12-29 06:32:00,4.745746e-08,1.778202e-06,EVENT_START,nan
2022-12-29 07:27:00,1.0937551e-06,1.1996355e-05,EVENT_PEAK,M1.1
2022-12-29 08:08:00,2.9617556e-07,6.607804e-06,EVENT_END,nan
2022-12-29 09:18:00,2.3982134e-08,1.7954408e-06,POST_EVENT,nan
2022-12-29 10:26:00,2.7599707e-08,1.6536803e-06,EVENT_START,nan
2022-12-29 10:37:00,1.2623097e-07,2.6350333e-06,EVENT_PEAK,C2.6
2022-12-29 10:48:00,5.7403287e-08,2.1118567e-06,EVENT_END,nan
2022-12-29 11:03:00,3.3211926e-08,1.7992732e-06,EVENT_START,nan
2022-12-29 11:14:00,3.460105e-07,3.981415e-06,EVENT_PEAK,C3.9
2022-12-29 11:31:00,9.565689e-08,2.7463616e-06,EVENT_END,nan
2022-12-29 11:55:00,2.633036e-08,1.7658263e-06,POST_EVENT,nan
2022-12-29 14:03:00,4.5136286e-08,1.9765866e-06,EVENT_START,nan
2022-12-29 14:11:00,1.2856023e-07,2.878044e-06,EVENT_PEAK,C2.8
2022-12-29 14:21:00,5.2882694e-08,2.2969477e-06,EVENT_END,nan
2022-12-29 14:34:00,3.4703916e-08,1.956101e-06,POST_EVENT,nan
2022-12-29 18:12:00,2.5589477e-08,1.580334e-06,EVENT_START,nan
2022-12-29 18:20:00,4.3833647e-06,2.1569544e-05,EVENT_PEAK,M2.1
2022-12-29 18:26:00,2.6016967e-06,1.7481818e-05,EVENT_START,nan
2022-12-29 18:33:00,3.617958e-06,2.4070834e-05,EVENT_PEAK,M2.4
2022-12-29 18:43:00,2.0707519e-06,1.9728719e-05,EVENT_END,nan
2022-12-29 18:46:00,1.5479361e-06,1.6993976e-05,POST_EVENT,nan
2022-12-29 21:07:00,7.154704e-09,1.368568e-06,EVENT_START,nan
2022-12-29 21:21:00,1.16660225e-07,2.8436755e-06,EVENT_PEAK,C2.8
2022-12-29 21:31:00,2.2715295e-08,1.9778822e-06,EVENT_END,nan
2022-12-29 22:16:00,3.7548276e-09,1.378612e-06,POST_EVENT,nan
2022-12-30 04:01:00,2.617035e-08,1.3638603e-06,EVENT_START,nan
2022-12-30 04:11:00,6.5295566e-08,1.9601873e-06,EVENT_PEAK,C1.9
2022-12-30 04:23:00,3.7361534e-08,1.6540713e-06,EVENT_END,nan
2022-12-30 04:53:00,2.4691087e-08,1.4432848e-06,EVENT_START,nan
2022-12-30 05:01:00,8.973038e-08,2.4209442e-06,EVENT_PEAK,C2.4
2022-12-30 05:08:00,5.4025392e-08,1.933841e-06,EVENT_START,nan
2022-12-30 05:13:00,1.9427954e-07,2.78184e-06,EVENT_PEAK,C2.7
2022-12-30 05:18:00,9.671066e-08,2.2749248e-06,EVENT_END,nan
2022-12-30 05:25:00,4.6246992e-08,1.8920172e-06,POST_EVENT,nan
2022-12-30 07:25:00,4.429203e-08,1.7360757e-06,EVENT_START,nan
2022-12-30 07:36:00,2.999614e-07,3.961447e-06,EVENT_PEAK,C3.9
2022-12-30 07:42:00,1.9601222e-07,3.4420286e-06,EVENT_START,nan
2022-12-30 07:52:00,4.513426e-07,5.539835e-06,EVENT_PEAK,C5.5
2022-12-30 07:58:00,2.5675197e-07,4.2453476e-06,EVENT_END,nan
2022-12-30 08:07:00,1.5621224e-07,3.3983147e-06,POST_EVENT,nan
2022-12-30 09:01:00,8.349012e-08,2.9003495e-06,EVENT_START,nan
2022-12-30 09:08:00,3.8783773e-07,5.306112e-06,EVENT_PEAK,C5.3
2022-12-30 09:13:00,1.16427834e-07,3.4324814e-06,EVENT_END,nan
2022-12-30 09:16:00,7.760317e-08,2.8158963e-06,POST_EVENT,nan
2022-12-30 11:03:00,1.2532146e-08,1.3316183e-06,EVENT_START,nan
2022-12-30 11:14:00,9.418487e-07,9.5426985e-06,EVENT_PEAK,C9.5
2022-12-30 11:23:00,1.5078942e-07,4.2853717e-06,EVENT_END,nan
2022-12-30 12:04:00,1.2174122e-08,1.3166153e-06,POST_EVENT,nan
2022-12-30 13:44:00,2.3475534e-08,1.6302371e-06,EVENT_START,nan
2022-12-30 13:53:00,2.0334416e-07,3.280373e-06,EVENT_PEAK,C3.2
2022-12-30 13:59:00,5.5311983e-08,2.1581438e-06,EVENT_END,nan
2022-12-30 14:00:00,5.1934144e-08,2.0905009e-06,EVENT_START,nan
2022-12-30 14:07:00,3.9231068e-07,4.5483794e-06,EVENT_PEAK,C4.5
2022-12-30 14:16:00,1.4670594e-07,3.1977788e-06,EVENT_END,nan
2022-12-30 15:03:00,3.4934992e-08,2.055737e-06,POST_EVENT,nan
2022-12-30 15:24:00,2.8523987e-08,1.8161222e-06,EVENT_START,nan
2022-12-30 15:28:00,1.9674449e-06,1.4329523e-05,EVENT_PEAK,M1.4
2022-12-30 15:32:00,6.373057e-08,2.575828e-06,EVENT_END,nan
2022-12-30 15:39:00,2.5616284e-08,1.811177e-06,POST_EVENT,nan
2022-12-30 16:38:00,2.8180946e-08,1.577385e-06,EVENT_START,nan
2022-12-30 16:52:00,2.0420187e-07,3.1317963e-06,EVENT_PEAK,C3.1
2022-12-30 17:12:00,5.4350227e-08,2.2373831e-06,EVENT_END,nan
2022-12-30 17:35:00,1.5496868e-08,1.5863104e-06,POST_EVENT,nan
2022-12-30 19:06:00,1.5495777e-08,1.5717562e-06,EVENT_START,nan
2022-12-30 19:10:00,3.2969822e-07,4.1089975e-06,EVENT_PEAK,C4.1
2022-12-30 19:14:00,5.986507e-08,2.2666322e-06,EVENT_END,nan
2022-12-30 19:21:00,1.7530803e-08,1.5810928e-06,POST_EVENT,nan
2022-12-30 19:26:00,3.834816e-08,1.7524136e-06,EVENT_START,nan
2022-12-30 19:38:00,7.4906466e-06,3.700687e-05,EVENT_PEAK,M3.7
2022-12-30 19:47:00,1.6211422e-06,1.7438164e-05,EVENT_END,nan
2022-12-30 21:30:00,2.5156357e-08,1.9368797e-06,EVENT_START,nan
2022-12-30 21:35:00,9.052663e-08,2.6790142e-06,EVENT_PEAK,C2.6
2022-12-30 21:43:00,4.0143036e-08,2.2554236e-06,EVENT_END,nan
2022-12-30 21:59:00,1.8069034e-08,1.9001807e-06,POST_EVENT,nan
2022-12-31 01:28:00,2.2588744e-09,1.2250422e-06,EVENT_START,nan
2022-12-31 01:33:00,5.250834e-08,1.7613964e-06,EVENT_PEAK,C1.7
2022-12-31 01:37:00,9.027153e-09,1.3107632e-06,EVENT_END,nan
2022-12-31 02:27:00,1.4211339e-08,1.2413467e-06,EVENT_START,nan
2022-12-31 02:48:00,7.7737184e-07,7.898415e-06,EVENT_PEAK,C7.8
2022-12-31 03:06:00,2.0014967e-07,4.3685513e-06,EVENT_END,nan
2022-12-31 05:40:00,1.3832157e-08,1.2352037e-06,POST_EVENT,nan
2022-12-31 11:24:00,9.858049e-08,2.6436833e-06,EVENT_START,nan
2022-12-31 11:34:00,3.97141e-07,4.982257e-06,EVENT_PEAK,C4.9
2022-12-31 11:42:00,1.4356154e-07,3.4656894e-06,EVENT_END,nan
2022-12-31 11:54:00,7.862789e-08,2.5896875e-06,POST_EVENT,nan
2022-12-31 16:16:00,1e-09,1.19218e-06,EVENT_START,nan
2022-12-31 16:28:00,1.03072296e-07,2.2780323e-06,EVENT_PEAK,C2.2
2022-12-31 16:53:00,1.6174997e-08,1.7115558e-06,EVENT_END,nan
2022-12-31 17:17:00,1.2254065e-08,1.3809919e-06,EVENT_START,nan
2022-12-31 17:25:00,5.540407e-08,2.0974946e-06,EVENT_PEAK,C2.0
2022-12-31 17:35:00,2.3467015e-08,1.6235603e-06,EVENT_END,nan
2022-12-31 17:43:00,1.6244579e-08,1.4362869e-06,EVENT_START,nan
2022-12-31 17:49:00,6.995691e-08,2.0692232e-06,EVENT_PEAK,C2.0
2022-12-31 17:53:00,1.9262586e-08,1.5644544e-06,EVENT_END,nan
2022-12-31 17:56:00,9.947351e-09,1.3884121e-06,POST_EVENT,nan
2022-12-31 20:52:00,1.8112312e-08,1.8556979e-06,EVENT_START,nan
2022-12-31 20:55:00,2.325133e-07,3.60249e-06,EVENT_PEAK,C3.6
2022-12-31 20:59:00,7.633185e-08,2.5207555e-06,EVENT_END,nan
2022-12-31 21:08:00,5.2546856e-09,1.7286742e-06,POST_EVENT,nan
2022-12-31 21:38:00,3.9701394e-08,2.3741618e-06,EVENT_START,nan
2022-12-31 21:48:00,1.1133349e-06,9.039744e-06,EVENT_PEAK,C9.0
2022-12-31 22:02:00,2.6423973e-07,5.303974e-06,EVENT_END,nan
2022-12-31 22:30:00,2.986812e-08,2.3295236e-06,POST_EVENT,nan
2022-12-31 23:47:00,1e-09,1.1147218e-06,EVENT_START,nan
2022-12-31 23:55:00,4.0321193e-08,1.665648e-06,EVENT_PEAK,C1.6
2023-01-01 00:31:00,1e-09,1.0968073e-06,EVENT_START,nan
2023-01-01 00:35:00,5.6581968e-08,1.7145534e-06,EVENT_PEAK,C1.7
2023-01-01 00:41:00,1.0691961e-08,1.3407163e-06,EVENT_END,nan
2023-01-01 02:04:00,1.9240005e-08,1.3493795e-06,EVENT_START,nan
2023-01-01 02:28:00,3.4173385e-07,3.8068824e-06,EVENT_PEAK,C3.8
2023-01-01 02:41:00,7.396959e-08,2.3872685e-06,EVENT_END,nan
2023-01-01 03:24:00,2.3782034e-08,1.3880697e-06,POST_EVENT,nan
2023-01-01 06:56:00,2.0372635e-08,1.1060957e-06,EVENT_START,nan
2023-01-01 07:02:00,9.58299e-08,1.7924946e-06,EVENT_PEAK,C1.7
2023-01-01 07:06:00,3.1452963e-08,1.3071601e-06,EVENT_END,nan
2023-01-01 07:11:00,1.9706828e-08,1.0759818e-06,POST_EVENT,nan
2023-01-01 07:35:00,1.908192e-08,1.204237e-06,EVENT_START,nan
2023-01-01 07:44:00,7.8074294e-08,2.0006064e-06,EVENT_PEAK,C2.0
2023-01-01 07:50:00,3.2121065e-08,1.5091501e-06,EVENT_END,nan
2023-01-01 08:25:00,2.2191477e-08,1.2136397e-06,POST_EVENT,nan
2023-01-01 14:16:00,9.194836e-09,9.4185225e-07,EVENT_START,nan
2023-01-01 14:30:00,7.787993e-08,1.7851337e-06,EVENT_PEAK,C1.7
2023-01-01 14:35:00,2.268826e-08,1.2853382e-06,EVENT_END,nan
2023-01-01 17:43:00,2.2086075e-08,1.2174202e-06,EVENT_START,nan
2023-01-01 17:52:00,9.10957e-08,1.926392e-06,EVENT_PEAK,C1.9
2023-01-01 18:09:00,3.3506492e-08,1.5376563e-06,EVENT_END,nan
2023-01-01 18:20:00,1.8105709e-08,1.2316349e-06,POST_EVENT,nan
2023-01-01 22:09:00,1e-09,8.9418273e-07,EVENT_START,nan
2023-01-01 22:16:00,2.6931179e-08,1.2078747e-06,EVENT_PEAK,C1.2
2023-01-01 22:26:00,1.41951615e-08,1.0373024e-06,EVENT_END,nan
2023-01-01 22:53:00,1e-09,9.3750066e-07,EVENT_START,nan
2023-01-01 23:16:00,2.2504297e-07,3.189223e-06,EVENT_PEAK,C3.1
2023-01-01 23:26:00,5.8658852e-08,1.9601869e-06,EVENT_END,nan
2023-01-02 05:22:00,2.454224e-08,8.281885e-07,EVENT_START,nan
2023-01-02 05:29:00,1.3066828e-07,1.7187266e-06,EVENT_PEAK,C1.7
2023-01-02 05:37:00,4.4277453e-08,1.2031552e-06,EVENT_END,nan
2023-01-02 06:09:00,5.0094897e-08,1.2625324e-06,EVENT_START,nan
2023-01-02 06:21:00,1.2009276e-06,9.37359e-06,EVENT_PEAK,C9.3
2023-01-02 06:27:00,2.2117013e-07,3.6981692e-06,EVENT_END,nan
2023-01-02 06:40:00,3.887803e-08,1.2790009e-06,POST_EVENT,nan
2023-01-02 09:44:00,1.3833921e-08,8.1447035e-07,EVENT_START,nan
2023-01-02 09:56:00,2.6388827e-07,2.8624029e-06,EVENT_PEAK,C2.8
2023-01-02 10:07:00,4.3170992e-08,1.5831712e-06,EVENT_END,nan
2023-01-02 11:06:00,6.298436e-09,8.0919824e-07,POST_EVENT,nan
2023-01-02 11:30:00,6.6851995e-09,7.7445407e-07,EVENT_START,nan
2023-01-02 11:39:00,1.6338458e-07,2.4069511e-06,EVENT_PEAK,C2.4
